Gene,OrigName,PIRATE_Cluster,Af293_name,Af293_Evalue,VOG,VOG_Evalue,Pfam_hits,SPROT_name,SPROT_Evalue,SPROT_gene,SPROT_taxa,Kingdom,taxon_id,Species
AF100-12-26_002726-T1,Afum_AF100_12_26_mRNA_02655,g009129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_008005-T1,Afum_12_7504462_mRNA_07808,g009148_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_008069-T1,Afum_12_7504462_mRNA_07872,g009148_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-55369_004447-T1,Afum_IFM_55369_mRNA_04324,g009150,NA,NA,NA,NA,ATP_sub_h=2.6e-27,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_003556-T1,Afum_12_7504462_mRNA_03441,g009154,NA,NA,NA,NA,Pkinase=3.6e-12;PK_Tyr_Ser-Thr=1.7e-11,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_007647-T1,Afum_08_12_12_13_mRNA_07511,g009155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-30_005869-T1,Afum_08_19_02_30_mRNA_05765,g009156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F12636_005622-T1,Afum_F12636_mRNA_05513,g009157,NA,NA,NA,NA,Pet191_N=3.9e-29,NA,NA,NA,NA,NA,NA,NA
AF100-12-3_002995-T1,Afum_AF100_12_3_mRNA_02920,g009159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM09-7500806_001713-T1,Afum_09_7500806_mRNA_10242,g009160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM10-01-02-27_003523-T1,Afum_10_01_02_27_mRNA_03459,g009163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-61_005027-T1,Afum_08_19_02_61_mRNA_04941,g009165,NA,NA,NA,NA,BTB=2.9e-12,NA,NA,NA,NA,NA,NA,NA
B5460-CDC-13_003636-T1,Afum_B5460_CDC_13_mRNA_03556,g009166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_000543-T1,Afum_08_12_12_13_mRNA_00532,g009170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM117535A-1_003092-T1,Afum_117535A_1_1_mRNA_03039,g009171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH-885_009777-T1,Afum_COH_885_mRNA_09432,g009172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004983-T1,Afum_08_12_12_13_mRNA_04893,g009173_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1163_007856-T1,Afum_A1163_mRNA_07642,g009173_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM117535A-1_008923-T1,Afum_117535A_1_1_mRNA_08758,g009174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZTEC-7-225_005071-T1,Afum_AZTEC_7_225_mRNA_04925,g009176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W72310_004449-T1,Afum_W72310_mRNA_04199,g009177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_009310-T1,Afum_08_12_12_13_mRNA_09154,g009179,NA,NA,NA,NA,CKS=1.1e-35,sp|P08463|CKS1_SCHPO,1e-46,CKS1_SCHPO,SCHPO,Eukaryota,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
ASFUM08-12-12-13_005441-T1,Afum_08_12_12_13_mRNA_05346,g009180,NA,NA,NA,NA,Swi5=9.3e-35,NA,NA,NA,NA,NA,NA,NA
AZTEC-11-1066_001318-T1,Afum_AZTEC_11_1066_mRNA_01299,g009184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_006280-T1,Afum_08_12_12_13_mRNA_06158,g009185,NA,NA,NA,NA,DASH_Dad1=2.6e-27,NA,NA,NA,NA,NA,NA,NA
W72310_001716-T1,Afum_W72310_mRNA_09476,g009186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_008081-T1,Afum_12_7504462_mRNA_07884,g009191_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_006446-T1,Afum_12_7504462_mRNA_06284,g009191_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_000340-T1,Afum_08_12_12_13_mRNA_00336,g009197,NA,NA,NA,NA,IATP=2.1e-31,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004617-T1,Afum_08_12_12_13_mRNA_04531,g009198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-46_000232-T1,Afum_08_19_02_46_mRNA_00228,g009199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_001099-T1,Afum_08_12_12_13_mRNA_01080,g009200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_005639-T1,Afum_08_12_12_13_mRNA_05543,g009201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_006229-T1,Afum_08_12_12_13_mRNA_06108,g009202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_003639-T1,Afum_08_12_12_13_mRNA_03569,g009203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_006366-T1,Afum_08_12_12_13_mRNA_06243,g009204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004540-T1,Afum_08_12_12_13_mRNA_04454,g009205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-36-03-25_004724-T1,Afum_08_36_03_25_mRNA_04555,g009206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF106-6-9_005547-T1,Afum_AF106_6_9_mRNA_05352,g009208,NA,NA,NA,NA,NDUF_B12=1.4e-28,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_001170-T1,Afum_08_12_12_13_mRNA_01151,g009209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM1F1SW-F4_007447-T1,Afum_1F1SW_F4_mRNA_07337,g009210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_007622-T1,Afum_08_12_12_13_mRNA_07486,g009211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_007191-T1,Afum_08_12_12_13_mRNA_07059,g009212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_002294-T1,Afum_08_12_12_13_mRNA_02252,g009213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_001355-T1,Afum_08_12_12_13_mRNA_01335,g009214,NA,NA,NA,NA,Con-6=1.1e-29;Con-6=1.1e-29,NA,NA,NA,NA,NA,NA,NA
ASFUM117535A-1_000079-T1,Afum_117535A_1_1_mRNA_00077,g009215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-10_003000-T1,Afum_08_19_02_10_mRNA_02945,g009216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-43_007053-T1,Afum_AF100_12_43_mRNA_06869,g009217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMC2AF100-1-18_009723-T1,Afum_DMC2_AF100_1_18_mRNA_09425,g009219_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATCC46645_001798-T1,Afum_ATCC46645_mRNA_10398,g009219_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-59777_003451-T1,Afum_IFM_59777_mRNA_10292,g009219_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1159_007709-T1,Afum_A1159_mRNA_07538,g009220,NA,NA,NA,NA,Grg1=2.8e-33,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-30_008721-T1,Afum_08_19_02_30_mRNA_08567,g009221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-10B_001652-T1,Afum_AF100_10B_mRNA_01625,g009222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F13619_005054-T1,Afum_F13619_mRNA_04884,g009223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004958-T1,Afum_08_12_12_13_mRNA_04868,g009224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_007120-T1,Afum_08_12_12_13_mRNA_06988,g009225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_009145-T1,Afum_08_12_12_13_mRNA_08991,g009226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_010291-T1,Afum_08_12_12_13_mRNA_10109,g009227,NA,NA,NA,NA,NA,sp|A1DMY0|U499_NEOFI,7.8e-30,U499_NEOFI,NEOFI,Eukaryota,331117,Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181)
ASFUM08-12-12-13_009750-T1,Afum_08_12_12_13_mRNA_09574,g009228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-21_003545-T1,Afum_AF100_12_21_mRNA_03419,g009229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM09-7500806_001726-T1,Afum_09_7500806_mRNA_10255,g009230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-30_010239-T1,Afum_08_19_02_30_mRNA_10047,g009231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-30_006551-T1,Afum_08_19_02_30_mRNA_06440,g009233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F12636_000054-T1,Afum_F12636_mRNA_00053,g009238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-10_007312-T1,Afum_08_19_02_10_mRNA_07178,g009247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_001482-T1,Afum_08_12_12_13_mRNA_01461,g009248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM5757_000297-T1,Afum_CM5757_mRNA_00294,g009250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_005483-T1,Afum_08_12_12_13_mRNA_05388,g009253,NA,NA,NA,NA,Spo12=4.3e-17,NA,NA,NA,NA,NA,NA,NA
IFM-59355-1_002533-T1,Afum_IFM_59355_1_mRNA_02480,g009254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM117535A-1_006678-T1,Afum_117535A_1_1_mRNA_06563,g009257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-30_001692-T1,Afum_08_19_02_30_mRNA_01661,g009259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-30_004322-T1,Afum_08_19_02_30_mRNA_04237,g009260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_001702-T1,Afum_08_12_12_13_mRNA_01678,g009261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004815-T1,Afum_08_12_12_13_mRNA_04726,g009263,NA,NA,NA,NA,Mitochondr_Som1=1.1e-24,NA,NA,NA,NA,NA,NA,NA
ASFUM117535A-1_007911-T1,Afum_117535A_1_1_mRNA_07783,g009264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6893-CDC-4_009261-T1,Afum_B6893_CDC_4_mRNA_09092,g009265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004867-T1,Afum_08_12_12_13_mRNA_04778,g009266,NA,NA,NA,NA,Thioredoxin=1.1e-28,sp|O14463|TRX1_SCHPO,1.3e-30,TRX1_SCHPO,SCHPO,Eukaryota,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
ASFUM08-12-12-13_003339-T1,Afum_08_12_12_13_mRNA_03277,g009267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_000452-T1,Afum_08_12_12_13_mRNA_00444,g009268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TP32_004775-T1,Afum_TP32_mRNA_04668,g009269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_001601-T1,Afum_08_12_12_13_mRNA_01578,g009270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-10_003433-T1,Afum_08_19_02_10_mRNA_03366,g009271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF293_002912-T1,Afum_AF293_mRNA_02857,g009272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504652_009392-T1,Afum_12_7504652_mRNA_09212,g009273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZTEC-17-234_000141-T1,Afum_AZTEC_17_234_mRNA_00139,g009274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATCC46645_003732-T1,Afum_ATCC46645_mRNA_03500,g009275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_005579-T1,Afum_08_12_12_13_mRNA_05484,g009276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMC2AF100-1-15_008986-T1,Afum_DMC2_AF1001_15_mRNA_08800,g009277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004189-T1,Afum_08_12_12_13_mRNA_04110,g009278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-10_001292-T1,Afum_08_19_02_10_mRNA_01271,g009279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF293_003678-T1,Afum_AF293_mRNA_03606,g009280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004600-T1,Afum_08_12_12_13_mRNA_04514,g009281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_010011-T1,Afum_08_12_12_13_mRNA_09830,g009282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-30_007525-T1,Afum_08_19_02_30_mRNA_07388,g009283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-30_009651-T1,Afum_08_19_02_30_mRNA_09477,g009285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_001451-T1,Afum_08_12_12_13_mRNA_01430,g009286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004996-T1,Afum_08_12_12_13_mRNA_04906,g009287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_002694-T1,Afum_08_12_12_13_mRNA_02645,g009288,NA,NA,NA,NA,Rad60-SLD=4.1e-22;ubiquitin=1.3e-12,sp|Q12306|SMT3_YEAST,5.2e-29,SMT3_YEAST,YEAST,Eukaryota,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
ASFUM08-19-02-10_009343-T1,Afum_08_19_02_10_mRNA_09190,g009289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6893-CDC-4_003311-T1,Afum_B6893_CDC_4_mRNA_03236,g009290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_006394-T1,Afum_08_12_12_13_mRNA_06271,g009291,NA,NA,NA,NA,4F5=1.2e-06;zf-met2=3e-20,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_009585-T1,Afum_08_12_12_13_mRNA_09417,g009292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_008727-T1,Afum_08_12_12_13_mRNA_08579,g009293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_009330-T1,Afum_08_12_12_13_mRNA_09174,g009294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-10_000055-T1,Afum_08_19_02_10_mRNA_00054,g009295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_008740-T1,Afum_08_12_12_13_mRNA_08592,g009296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_003834-T1,Afum_08_12_12_13_mRNA_03757,g009297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004777-T1,Afum_08_12_12_13_mRNA_04688,g009298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-30_005892-T1,Afum_08_19_02_30_mRNA_05788,g009299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_002948-T1,Afum_08_12_12_13_mRNA_02897,g009300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_003542-T1,Afum_08_12_12_13_mRNA_03475,g009301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-100413-0667_006656-T1,Afum_AFUG_100413_0667_mRNA_06545,g009302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_001468-T1,Afum_08_12_12_13_mRNA_01447,g009303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_001628-T1,Afum_08_12_12_13_mRNA_01605,g009304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_006178-T1,Afum_08_12_12_13_mRNA_06057,g009305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-30_003735-T1,Afum_08_19_02_30_mRNA_03657,g009306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_002433-T1,Afum_08_12_12_13_mRNA_02391,g009307,NA,NA,NA,NA,NCE101=1.5e-10,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_009888-T1,Afum_08_12_12_13_mRNA_09712,g009308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504652_003324-T1,Afum_12_7504652_mRNA_03246,g009312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM10-01-02-27_005894-T1,Afum_10_01_02_27_mRNA_05800,g009316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_006750-T1,Afum_08_12_12_13_mRNA_06623,g009323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_008762-T1,Afum_08_12_12_13_mRNA_08614,g009324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_002286-T1,Afum_08_12_12_13_mRNA_02244,g009325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_004379-T1,Afum_08_12_12_13_mRNA_04296,g009326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_010057-T1,Afum_08_12_12_13_mRNA_09876,g009328,NA,NA,NA,NA,Dabb=9.7e-24,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_001307-T1,Afum_08_12_12_13_mRNA_01288,g009329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-10_009539-T1,Afum_08_19_02_10_mRNA_09377,g009331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_009222-T1,Afum_08_12_12_13_mRNA_09068,g009332,NA,NA,NA,NA,DUF2406=4.7e-28,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_010189-T1,Afum_08_12_12_13_mRNA_10007,g009333,NA,NA,NA,NA,LSM=1.5e-15,sp|Q9USZ3|RUXE_SCHPO,2.1e-28,RUXE_SCHPO,SCHPO,Eukaryota,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
ASFUM08-12-12-13_004127-T1,Afum_08_12_12_13_mRNA_04048,g009334,NA,NA,NA,NA,COX17=9.2e-24,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_005981-T1,Afum_08_12_12_13_mRNA_05874,g009335,NA,NA,NA,NA,Thioredoxin=1.5e-29;Thioredoxin_2=8.4e-09,sp|Q1RQJ0|THX29_ASPFM,1.6e-70,THX29_ASPFM,ASPFM,Eukaryota,746128,Neosartorya fumigata
ASFUM08-19-02-30_008188-T1,Afum_08_19_02_30_mRNA_08036,g009336,NA,NA,NA,NA,Tom7=3.2e-24,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_007464-T1,Afum_08_12_12_13_mRNA_07332,g009337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM09-7500806_000022-T1,Afum_09_7500806_mRNA_00022,g009338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_000425-T1,Afum_08_12_12_13_mRNA_00417,g009339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_000598-T1,Afum_08_12_12_13_mRNA_00587,g009341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-10-5_007838-T1,Afum_AF100_10_5_mRNA_07599,g009343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM10-01-02-27_007838-T1,Afum_10_01_02_27_mRNA_07705,g009345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_007902-T1,Afum_08_12_12_13_mRNA_07762,g009346,NA,NA,NA,NA,CBP4=2.8e-32,sp|A1DLB6|CBP4_NEOFI,2.7e-70,CBP4_NEOFI,NEOFI,Eukaryota,331117,Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181)
ASFUM08-12-12-13_007893-T1,Afum_08_12_12_13_mRNA_07754,g009348,NA,NA,NA,NA,Cupin_3=2.6e-10;EutQ=2.6e-12,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_009427-T1,Afum_08_12_12_13_mRNA_09264,g009351,NA,NA,NA,NA,LSM=6e-23,sp|O74966|RUXG_SCHPO,1.1e-27,RUXG_SCHPO,SCHPO,Eukaryota,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
ASFUM08-12-12-13_008143-T1,Afum_08_12_12_13_mRNA_07998,g009352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_005479-T1,Afum_08_12_12_13_mRNA_05384,g009353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-46_004673-T1,Afum_08_19_02_46_mRNA_04568,g009354,NA,NA,NA,NA,Ribonuc_L-PSP=4.4e-12,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_008020-T1,Afum_08_12_12_13_mRNA_07875,g009355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W72310_001600-T1,Afum_W72310_mRNA_09381,g009368,NA,NA,NA,NA,F-box=1.7e-05;RIO1=8.7e-06,NA,NA,NA,NA,NA,NA,NA
ASFUM117535A-1_004595-T1,Afum_117535A_1_1_mRNA_04510,g009370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-46_008995-T1,Afum_08_19_02_46_mRNA_08809,g009372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-100413-0667_000319-T1,Afum_AFUG_100413_0667_mRNA_00316,g009373,NA,NA,NA,NA,DUF3435=1.2e-166,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_008021-T1,Afum_12_7504462_mRNA_07824,g009374,NA,NA,NA,NA,DUF3723=7.2e-50,NA,NA,NA,NA,NA,NA,NA
B6892-CDC-3_006323-T1,Afum_B6892_CDC_3_mRNA_06202,g009375,NA,NA,NA,NA,Helicase_C=1e-14,NA,NA,NA,NA,NA,NA,NA
A1163_001839-T1,Afum_A1163_mRNA_01759,g009384,NA,NA,NA,NA,DUF3723=5.7e-109,NA,NA,NA,NA,NA,NA,NA
A1163_007854-T1,Afum_A1163_mRNA_07640,g009388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF337_009533-T1,Afum_CF337_mRNA_09402,g009396,NA,NA,NA,NA,DUF676=6.8e-07,NA,NA,NA,NA,NA,NA,NA
AFIS-23107-CDC-12_006732-T1,Afum_AFIS_23107_CDC_12_mRNA_06535,g009397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6081_007336-T1,Afum_B6081_mRNA_09576,g009399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_006461-T1,Afum_12_7504462_mRNA_06299,g009401,NA,NA,NA,NA,MFS_1=7e-14;MFS_5=9.3e-62,sp|Q0VC03|MFSD5_BOVIN,9.8e-45,MFSD5_BOVIN,BOVIN,Eukaryota,9913,Bos taurus
ASFUM12-7504462_008026-T1,Afum_12_7504462_mRNA_07829,g009402_1,NA,NA,VOG00002,8.5e-24,Ank=1.2e-28;Ank_2=6.8e-51;Ank_2=6.8e-51;Ank_2=6.8e-51;Ank_2=6.8e-51;Ank_3=1.2e-34;Ank_4=1.3e-41;Ank_4=1.3e-41;Ank_4=1.3e-41;Ank_4=1.3e-41;Ank_5=4.6e-26;Ank_5=4.6e-26,sp|Q5F478|ANR44_CHICK,6.3e-75,ANR44_CHICK,CHICK,Eukaryota,9031,Gallus gallus
IFM-59361_006571-T1,Afum_IFM_59361_mRNA_10386,g009402_2,NA,NA,VOG00002,1.9e-24,Ank=3.1e-26;Ank_2=2.7e-49;Ank_2=2.7e-49;Ank_2=2.7e-49;Ank_2=2.7e-49;Ank_3=5.8e-33;Ank_4=1.1e-38;Ank_4=1.1e-38;Ank_4=1.1e-38;Ank_4=1.1e-38;Ank_5=1.1e-25;Ank_5=1.1e-25,sp|Q5F478|ANR44_CHICK,2.6e-72,ANR44_CHICK,CHICK,Eukaryota,9031,Gallus gallus
ASFUM09-7500806_000025-T1,Afum_09_7500806_mRNA_00025,g009404_1,NA,NA,NA,NA,APH=7.5e-13,NA,NA,NA,NA,NA,NA,NA
